timestamp,subject_id,input_source,label,left_angle,right_angle,x11,y11,z11,x12,y12,z12,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26
2026-07-21 18:02:16.909,Set_A,SubA.mp4,0,0.6338220512586541,0.5942900902130142,-0.048627573541392,-0.9964623065042738,0.2306786830908033,-0.2061352840928763,-0.8343864812825592,-0.9942810682556908,0.044002295109695,-0.0870645045596307,0.4143650813507397,-0.044002295109695,0.0870645045596307,-0.4143650813507397,0.4368542801011314,-0.0118345013458922,0.3695665671663162,0.4516039552015719,0.0664175237746685,-0.5762972403277089
2026-07-21 18:02:17.516,Set_A,SubA.mp4,0,0.6424422961733437,0.6070818676664699,-0.0559561254930962,-1.0320873025827235,0.3450397862228905,-0.2449788343198676,-0.8646022179535219,-0.9036156652674088,0.0544781093721484,-0.0818214076096839,0.4358783803057749,-0.0544781093721484,0.0818214076096839,-0.4358783803057749,0.476887101674222,0.0117487491912401,0.2353367590425298,0.4573349235350568,0.0635829367625271,-0.662547323825837
2026-07-21 18:02:17.575,Set_A,SubA.mp4,0,0.6510576814265635,0.572274070321879,-0.0896701513152153,-0.9707703070032638,0.1942554189830828,-0.184460648073796,-0.7872286728508923,-1.1076512212824412,0.0288715299148799,-0.0865649677187902,0.4335680750216911,-0.0288715299148799,0.0865649677187902,-0.4335680750216911,0.4199620568492264,0.0051179824897534,0.5258191842986938,0.4289768123953882,0.0547974193605376,-0.5161271362339239
2026-07-21 18:02:17.634,Set_A,SubA.mp4,0,0.6360629041026178,0.5798486134104415,-0.0560695825299189,-1.0226236565494662,0.2406607519646164,-0.2256986737370051,-0.8163326595175099,-0.9747222734719572,0.0534910289098941,-0.085542392396597,0.3994739083975497,-0.0534910289098941,0.085542392396597,-0.3994739083975497,0.4447665997406267,-0.013393649965431,0.2362051376626917,0.4433935706968931,0.0348443735839837,-0.5749206980561148
2026-07-21 18:02:17.692,Set_A,SubA.mp4,0,0.6691214938173167,0.5972003212939868,-0.0861623954711704,-1.0348647925467758,0.2871093896359794,-0.2129794360048525,-0.831704033667816,-0.9401292834103204,0.04193916388928,-0.084400421344799,0.3895995372797614,-0.04193916388928,0.084400421344799,-0.3895995372797614,0.4375751788794668,0.0438446770824931,0.2059387806144884,0.4338119988486544,0.0407179819049047,-0.5617412380011468
2026-07-21 18:02:18.042,Set_A,SubA.mp4,0,0.6461627982359817,0.5849598885429476,-0.0794097163102594,-0.9633456640492092,0.1376797576771834,-0.204116931507854,-0.7915299863225814,-1.054208039679004,0.0436872487813093,-0.078145867371542,0.3974489386745068,-0.0436872487813093,0.078145867371542,-0.3974489386745068,0.4360184508453827,0.0168941753367294,0.2700461747564933,0.4201171873770251,0.0698200113774647,-0.5806086869029047
2026-07-21 18:02:18.159,Set_A,SubA.mp4,0,0.6697420195548814,0.5757491193605958,-0.1480859769823819,-0.9969239390984848,0.4351937288771188,-0.2270846158831051,-0.8967676068348908,-0.9578593534492938,0.0238590913198635,-0.069558334433838,0.4499089146144577,-0.0238590913198635,0.069558334433838,-0.4499089146144577,0.4520361786699789,0.0230548314720812,0.427648987900371,0.4688866404951819,0.034153487696964,-0.6016160986541896
2026-07-21 18:02:18.217,Set_A,SubA.mp4,0,0.6436032047384256,0.5808044011456921,-0.0938201551004302,-1.0237867029897965,0.29459010884099,-0.2418796230659994,-0.8586330230787933,-0.880936110658062,0.0432776515186953,-0.0863601355729894,0.3976155327507956,-0.0432776515186953,0.0863601355729894,-0.3976155327507956,0.4420931936191579,-0.0049815394719999,0.2947986894828671,0.4373574477583399,0.0382509887419559,-0.5899309199789677
2026-07-21 18:02:18.277,Set_A,SubA.mp4,0,0.6289942689996224,0.5834386408101018,-0.0712669315725169,-1.015297299326679,0.2710576309777802,-0.2346881551637667,-0.8418501500055436,-0.947367350218168,0.0524501328472856,-0.087387356320461,0.4085447730890914,-0.0524501328472856,0.087387356320461,-0.4085447730890914,0.4534942642333069,-0.019642291801856,0.2983558793752116,0.436952169681938,0.0390014065169811,-0.5918455289643444
2026-07-21 18:02:18.453,Set_A,SubA.mp4,0,0.637405253477573,0.5966877629414283,-0.0653379943537562,-0.9999549701046884,0.2261004146066974,-0.2395116310469276,-0.8316849307877137,-0.9691764398907424,0.0527251512145607,-0.0864438265069966,0.3876772627480915,-0.0527251512145607,0.0864438265069966,-0.3876772627480915,0.4518081542137184,-0.0069010924691534,0.2170732232300437,0.4340317964973503,0.0241971148931451,-0.5810286991424095
