timestamp,subject_id,input_source,label,left_angle,right_angle,x11,y11,z11,x12,y12,z12,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26
2026-07-21 18:11:01.093,SetB,9.mp4,1,0.953190338410089,0.820866702049231,-0.07758086849150188,-0.7097968382344115,-1.1919984590645023,-0.008574476988399873,-0.817842522619842,-0.17272969842817895,-0.015387772698250923,0.03518773333862603,-0.2908909502330277,0.01681076088212949,-0.021095032313062492,0.2960934309350598,-0.06109302189348146,0.5009018118679139,0.4029444208658734,-0.10182935369202843,0.3628683260577246,1.0357071234822366
2026-07-21 18:11:01.152,SetB,9.mp4,1,0.9360685742425122,0.8096717140510846,-0.0894733896450889,-0.7130320304314575,-1.1444779884967369,-0.00852840803826709,-0.8633169071855621,-0.16560093060147837,-0.013537111750531346,0.04741024021333445,-0.28146678000200454,0.016228130845924,-0.0445170386917681,0.29270484510670614,-0.06398698216557676,0.5243889075735155,0.49284231058696587,-0.09755822705628929,0.35253233235664216,1.1004696124396973
2026-07-21 18:11:01.214,SetB,9.mp4,1,0.9581954793481613,0.7991056584742421,-0.10454927959218249,-0.763593082876412,-1.0752871512082758,-0.013523412604292523,-0.8831873689039499,-0.12048907744369317,-0.027038869585053332,0.043473348400313264,-0.2644855881895255,0.02771614475954142,-0.039091554149744814,0.2783939980665755,-0.05535109109723097,0.582680535723772,0.35661467096977906,-0.11001103362040748,0.4002375007249759,1.0249131497489024
2026-07-21 18:11:01.272,SetB,9.mp4,1,0.9451698929214775,0.7955986202188876,-0.11006698369343597,-0.7738860542074314,-1.0882056150081012,-0.03692622543448866,-0.8876153456674395,-0.09115365831211665,-0.026785535060735423,0.03998337629469553,-0.2801556472438854,0.03237754527669386,-0.050559130270684455,0.280371885672171,-0.08998148819336875,0.6037547925353572,0.33349704762725896,-0.12039318227757445,0.4271400203440917,1.01047259477948
2026-07-21 18:11:01.332,SetB,9.mp4,1,0.9020832211387757,0.7863588104967859,-0.1171247228474413,-0.8037990213515522,-1.0398975119274325,-0.022174642176997734,-0.9123530508082637,-0.034362812492053085,-0.009831624603546571,0.03747288845046094,-0.3106087858777559,0.007965786234913546,-0.03157575345914676,0.3117634666220433,-0.1448466185802294,0.602420092633598,0.26088079626052957,-0.12955131555067056,0.40518633131110854,0.9870200561178979
2026-07-21 18:11:01.688,SetB,9.mp4,1,0.8690078416535478,0.7366278615890737,-0.22192787119277213,-0.5635448621755187,-1.1177110654311564,-0.046125673380969956,-0.8668910090520572,-0.3070802557096848,-0.06046727550109045,0.09790963231505538,-0.275643986855566,0.05410997474536727,-0.09432897660002044,0.27522285230281596,-0.2424581489594858,0.5143667316343151,0.43141792542987856,-0.16632095083064252,-0.02978017113852334,0.9427410169269708
2026-07-21 18:11:01.749,SetB,9.mp4,1,0.8620098588529603,0.7387993685919328,-0.24242604403444487,-0.5169719747061705,-1.128828794430708,-0.06683805159104715,-0.84788617067234,-0.3774006391177016,-0.05262205849668855,0.11546111848260582,-0.2590470396555572,0.05068521209523652,-0.10491856470152719,0.26388924872216324,-0.23660722140424592,0.49994744812534936,0.5022140920610636,-0.16370869839417423,-0.07978769854222498,0.8935515556131027
2026-07-21 18:11:01.807,SetB,9.mp4,1,0.8584801346623974,0.7642980894208247,-0.22263900491150612,-0.4131126227834412,-1.1888614092157381,-0.09072514118344611,-0.7470629705128897,-0.4671381264907015,-0.02621012839388131,0.11590234545873357,-0.24946467563387453,0.03402582727579474,-0.11857159200176437,0.2543422286669468,-0.20861010529749902,0.4749309829132594,0.39865838118911545,-0.17901333669507694,-0.07541618796391483,0.7584902385128807
2026-07-21 18:11:01.868,SetB,9.mp4,1,0.8458074826375415,0.7757059025426988,-0.27168963642234173,-0.4032969429963429,-1.1813438155549345,-0.10666537799915092,-0.7408250737041845,-0.47599965996877924,-0.027009090145314208,0.1340438279498788,-0.2525581374243515,0.03685304864833118,-0.12156812640818866,0.25960507254627563,-0.2171512324146684,0.4193172743602193,0.5550344439198674,-0.1976825520997002,-0.029785643054639356,0.8211934624507764
2026-07-21 18:11:01.927,SetB,9.mp4,1,0.7958682162191286,0.729354517810642,-0.3062624171514525,-0.3362114481124269,-1.1814181397230263,-0.1776295393384542,-0.7164529292925407,-0.5068555188240957,-0.016587871542891153,0.12869053330477342,-0.24420146331167586,0.026322670741721163,-0.1212906816973692,0.2397346004837108,-0.271766437979697,0.3938942487847879,0.41156718802093956,-0.26611168237078314,-0.12349751874057827,0.8672118517761923
